id_municipio,serie,rede,taxa_alfabetizacao,media_portugues,proporcao_aluno_nivel_0,proporcao_aluno_nivel_1,proporcao_aluno_nivel_2,proporcao_aluno_nivel_3,proporcao_aluno_nivel_4,proporcao_aluno_nivel_5,proporcao_aluno_nivel_6,proporcao_aluno_nivel_7,proporcao_aluno_nivel_8,_ingested_at,ano,meta_alfabetizacao,ano_meta,diferenca,target,num_escolas,total_matriculas_anos_iniciais,total_matriculas_2_ano,total_docentes_anos_iniciais,pct_agua_potavel,pct_energia_rede_publica,pct_esgoto_rede_publica,pct_internet,pct_biblioteca,pct_laboratorio_informatica,pct_quadra_esportes,populacao,pib_ultimo_disponivel,va_agropecuaria_ultimo_disponivel,va_industria_ultimo_disponivel,va_servicos_ultimo_disponivel
3152907,2,3,88.36,785.06,0.0,0.0,0.0,6.85,7.53,24.66,31.85,16.44,12.67,2026-07-12T12:12:33.670967+00:00,2024,65.46,2024,22.900000000000006,1,7,334,72,18,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,8551,249604000,,,
3532801,2,3,73.75,767.7035,0.0,0.0,3.2,16.55,9.71,27.81,17.83,16.45,8.45,2026-07-12T12:12:33.670967+00:00,2024,61.36,2024,12.39,1,7,438,70,33,1.0,1.0,1.0,1.0,0.0,0.5,0.33333333333333337,6858,361490000,,,
5203939,2,3,96.46,785.16,0.0,0.0,0.0,3.54,0.0,31.04,42.71,16.46,6.25,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,16.459999999999994,1,2,205,28,12,1.0,1.0,0.0,1.0,1.0,0.5,0.5,2789,78971000,,,
2203206,2,3,81.77,776.98,0.0,0.71,2.74,4.11,18.53,21.72,24.32,16.48,11.39,2026-07-12T12:12:33.670967+00:00,2024,70.09,2024,11.679999999999993,1,12,805,169,71,0.9166666666666666,1.0,0.08333333333333334,0.8333333333333334,0.0,0.08333333333333334,0.25000000000000006,11552,186259000,,,
5106265,2,3,67.67,763.85,0.0,3.65,5.45,13.7,14.23,14.67,25.74,16.49,6.07,2026-07-12T12:12:33.670967+00:00,2024,57.99,2024,9.68,1,23,640,121,31,1.0,1.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,6444,626984000,,,
4210001,2,3,76.19,771.01,0.0,0.74,1.62,5.83,20.29,30.28,15.84,16.51,8.89,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-3.8100000000000023,0,9,714,138,61,0.8888888888888888,1.0,0.0,1.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,12126,1138042000,,,
3132008,2,3,100.0,780.49,0.0,0.0,0.0,0.0,0.0,44.36,33.08,16.54,6.02,2026-07-12T12:12:33.670967+00:00,2024,78.78,2024,21.22,1,13,151,20,12,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.33333333333333337,4265,72423000,,,
3545704,2,3,58.21,755.3098,1.64,4.63,7.76,16.72,15.82,12.24,17.01,16.57,7.61,2026-07-12T12:12:33.670967+00:00,2024,67.95,2024,-9.740000000000002,0,5,350,66,23,1.0,1.0,1.0,1.0,0.0,0.25,0.25,6543,333897000,,,
5102694,2,3,78.89,772.93,0.0,2.64,2.66,7.89,13.17,17.43,29.42,16.57,10.23,2026-07-12T12:12:33.670967+00:00,2024,41.47,2024,37.42,1,3,396,75,22,1.0,1.0,0.33333333333333337,1.0,0.3333333333333333,0.3333333333333333,0.33333333333333337,4480,299035000,,,
3547601,2,3,75.32,768.5153,1.0,1.01,3.99,8.03,16.19,22.12,25.05,16.58,6.04,2026-07-12T12:12:33.670967+00:00,2024,75.23,2024,0.0899999999999892,1,14,1179,209,79,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.4166666666666667,23725,1131989000,,,
3530409,2,3,55.96,745.5974,4.12,2.13,16.65,10.62,12.65,22.65,12.59,16.59,2.0,2026-07-12T12:12:33.670967+00:00,2024,62.66,2024,-6.699999999999996,0,5,299,62,17,1.0,1.0,0.8,1.0,0.0,0.2,0.0,4771,378154000,,,
3132206,2,3,90.91,779.4,0.0,1.48,0.71,2.06,6.93,31.92,34.11,16.59,6.21,2026-07-12T12:12:33.670967+00:00,2024,60.81,2024,30.099999999999994,1,4,801,153,55,1.0,1.0,0.5,1.0,1.0,0.25,0.25,14325,466010000,,,
2511707,2,3,56.06,756.04,0.0,4.96,4.99,15.51,24.01,4.99,23.42,16.6,5.53,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-23.939999999999998,0,10,400,57,17,1.0,1.0,0.39999999999999997,0.8999999999999999,0.1,0.1,0.0,5514,64516000,,,
3541901,2,3,68.79,759.4235,1.95,4.01,4.15,11.19,13.89,21.05,24.2,16.61,2.95,2026-07-12T12:12:33.670967+00:00,2024,64.92,2024,3.8700000000000045,1,6,556,113,42,1.0,1.0,0.8333333333333334,0.8333333333333334,0.0,0.33333333333333337,0.33333333333333337,9146,481509000,,,
4118451,2,3,90.41,779.92,0.0,0.0,0.0,0.0,14.72,31.99,31.3,16.62,5.37,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,10.409999999999997,1,2,411,86,36,1.0,1.0,0.0,1.0,0.5,0.5,0.5,5939,269744000,,,
5106315,2,3,58.27,748.68,2.8,5.59,5.57,13.87,16.67,24.98,13.87,16.64,0.0,2026-07-12T12:12:33.670967+00:00,2024,72.61,2024,-14.339999999999996,0,3,153,32,7,1.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2040,71503000,,,
5107198,2,3,52.72,747.44,2.79,2.79,13.94,13.91,13.85,24.99,11.08,16.64,0.0,2026-07-12T12:12:33.670967+00:00,2024,54.05,2024,-1.3299999999999983,0,3,196,35,11,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,2697,192864000,,,
3149804,2,3,83.41,776.55,0.43,1.71,5.28,3.02,7.02,30.09,25.89,16.65,9.92,2026-07-12T12:12:33.670967+00:00,2024,69.85,2024,13.560000000000002,1,12,1286,258,62,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.36363636363636365,17830,2577884000,,,
2303105,2,3,98.77,844.23,0.0,0.0,0.62,0.0,1.85,1.85,6.17,16.67,72.84,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,18.769999999999996,1,25,1161,217,78,1.0,1.0,0.22727272727272727,1.0,0.1818181818181818,0.18181818181818182,0.36363636363636365,18075,244538000,,,
4302220,2,3,66.7,763.8693,0.0,0.0,5.56,5.56,33.33,11.11,27.78,16.67,0.0,2026-07-12T12:12:33.670967+00:00,2024,72.77,2024,-6.069999999999993,0,3,135,30,18,1.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2271,269991000,,,
4108106,2,3,78.57,764.83,0.0,8.33,4.76,0.0,13.1,11.9,45.24,16.67,0.0,2026-07-12T12:12:33.670967+00:00,2024,65.64,2024,12.929999999999993,1,2,169,27,13,1.0,1.0,1.0,1.0,0.5,0.0,0.5,2704,101261000,,,
2504108,2,3,91.67,796.37,0.0,0.0,0.0,0.0,12.5,16.67,29.17,16.67,25.0,2026-07-12T12:12:33.670967+00:00,2024,70.72,2024,20.950000000000003,1,3,166,22,10,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2367,39802000,,,
4308003,2,3,66.7,760.0948,0.0,0.0,16.67,8.33,8.33,16.67,33.33,16.67,0.0,2026-07-12T12:12:33.670967+00:00,2024,79.26,2024,-12.560000000000002,0,5,187,22,21,1.0,1.0,1.0,1.0,0.0,0.25,0.25,6846,298533000,,,
3501707,2,3,71.18,768.8591,1.35,2.12,5.01,10.09,15.44,17.63,18.98,16.67,12.72,2026-07-12T12:12:33.670967+00:00,2024,68.63,2024,2.5500000000000114,1,16,2016,400,129,1.0,1.0,1.0,1.0,0.13333333333333333,0.4,0.2,33757,1504962000,,,
2200806,2,3,73.81,772.9,2.38,2.38,2.38,9.52,16.67,19.05,14.29,16.67,16.67,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-6.189999999999998,0,10,256,43,17,1.0,1.0,1.0,1.0,0.0,0.5,0.25,3228,197619000,,,
1720002,2,3,57.14,753.83,0.0,0.0,11.9,19.05,16.67,21.43,9.52,16.67,4.76,2026-07-12T12:12:33.670967+00:00,2024,60.03,2024,-2.8900000000000006,0,3,198,43,14,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,2463,46686000,,,
5219605,2,3,91.67,784.14,0.0,0.0,0.0,5.56,2.78,22.22,44.44,16.67,8.33,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,11.670000000000002,1,4,192,39,9,1.0,1.0,0.0,1.0,0.5,0.5,0.25,3225,105474000,,,
4313003,2,3,94.4,781.018,0.0,0.0,0.0,0.0,5.56,22.22,55.56,16.67,0.0,2026-07-12T12:12:33.670967+00:00,2024,77.71,2024,16.690000000000012,1,2,146,20,12,1.0,1.0,0.0,1.0,0.0,0.0,0.5,3105,153973000,,,
3141306,2,3,78.57,768.11,0.0,7.14,2.38,4.76,9.52,23.81,33.33,16.67,2.38,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-1.4300000000000068,0,4,241,49,22,1.0,1.0,0.5,0.75,1.0,0.5,0.25,4040,273185000,,,
3543238,2,3,91.67,795.6803,0.0,0.0,0.0,0.0,8.33,25.0,16.67,16.67,33.33,2026-07-12T12:12:33.670967+00:00,2024,72.08,2024,19.590000000000003,1,3,78,11,8,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,2045,56509000,,,
4305132,2,3,66.7,752.8279,0.0,0.0,8.33,16.67,25.0,25.0,8.33,16.67,0.0,2026-07-12T12:12:33.670967+00:00,2024,73.15,2024,-6.450000000000003,0,14,147,24,13,1.0,1.0,0.25,1.0,0.25,0.5,0.5,3865,104220000,,,
5220009,2,3,89.53,775.02,0.61,0.0,0.61,5.72,8.06,31.64,34.52,16.67,2.19,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,9.530000000000001,1,10,959,185,63,1.0,1.0,0.0,1.0,0.20000000000000004,0.1,0.3,14757,597270000,,,
4312351,2,3,75.0,760.8477,0.0,0.0,0.0,16.67,16.67,41.67,8.33,16.67,0.0,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-5.0,0,2,73,12,9,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1530,73733000,,,
5220058,2,3,87.5,772.21,0.0,0.0,0.0,4.17,8.33,45.83,25.0,16.67,0.0,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,7.5,1,1,137,24,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1807,148707000,,,
4320578,2,3,66.7,745.3426,0.0,8.33,8.33,16.67,0.0,50.0,0.0,16.67,0.0,2026-07-12T12:12:33.670967+00:00,2024,78.78,2024,-12.079999999999998,0,3,97,21,12,1.0,1.0,0.33333333333333337,1.0,1.0,0.6666666666666666,0.6666666666666666,1884,77186000,,,
5101001,2,3,91.53,817.84,0.0,0.0,0.0,2.82,5.65,2.82,16.7,16.7,55.31,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,11.530000000000001,1,3,269,41,14,1.0,1.0,0.0,1.0,0.5,0.0,0.5,3950,169005000,,,
3111150,2,3,73.26,760.8,0.0,5.3,5.44,5.16,21.44,24.06,16.37,16.7,5.53,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-6.739999999999995,0,7,232,48,24,1.0,1.0,0.0,1.0,0.14285714285714285,0.0,0.14285714285714285,3802,52497000,,,
3502101,2,3,65.48,757.7342,2.87,3.65,7.13,11.49,13.56,22.35,16.57,16.71,5.68,2026-07-12T12:12:33.670967+00:00,2024,60.79,2024,4.690000000000005,1,31,2707,522,215,1.0,1.0,0.9655172413793103,0.8965517241379308,0.034482758620689655,0.3103448275862069,0.3448275862068966,61473,4464940000,,,
3108008,2,3,83.73,777.4,0.0,0.0,3.07,4.7,12.86,23.87,29.47,16.71,9.33,2026-07-12T12:12:33.670967+00:00,2024,69.34,2024,14.39,1,32,774,155,43,1.0,1.0,0.875,1.0,0.375,0.375,0.625,17510,468363000,,,
4205431,2,3,76.76,767.87,0.0,0.0,0.0,3.37,26.61,26.61,26.69,16.72,0.0,2026-07-12T12:12:33.670967+00:00,2024,67.78,2024,8.980000000000004,1,2,155,33,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2743,104803000,,,
3508108,2,3,67.83,759.3178,1.26,4.15,5.36,15.97,10.53,23.38,16.94,16.73,5.68,2026-07-12T12:12:33.670967+00:00,2024,66.64,2024,1.1899999999999977,1,9,908,173,59,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,17597,746204000,,,
2209708,2,3,64.27,761.31,3.19,1.59,1.59,12.2,23.29,15.47,21.37,16.75,4.55,2026-07-12T12:12:33.670967+00:00,2024,61.76,2024,2.509999999999998,1,12,361,72,32,1.0,1.0,0.5,0.8999999999999999,0.0,0.0,0.0,5404,67264000,,,
3506359,2,3,69.58,766.2082,2.61,2.59,5.24,9.64,15.12,16.84,19.04,16.75,12.17,2026-07-12T12:12:33.670967+00:00,2024,58.87,2024,10.71,1,31,5276,1074,267,1.0,1.0,0.8,1.0,0.06666666666666668,0.13333333333333333,0.23333333333333336,66873,2663550000,,,
2502706,2,3,67.57,764.63,2.51,0.0,5.02,22.4,2.51,14.62,31.21,16.77,4.97,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-12.430000000000007,0,8,301,52,18,1.0,1.0,0.625,1.0,0.0,0.125,0.375,4231,80671000,,,
3549706,2,3,63.96,761.5592,1.34,2.85,7.77,10.38,17.6,16.78,17.5,16.78,9.01,2026-07-12T12:12:33.670967+00:00,2024,52.98,2024,10.980000000000004,1,25,1291,258,116,1.0,1.0,0.8499999999999999,1.0,0.15,0.15,0.3,53416,2876973000,,,
3202108,2,3,94.7,785.19,0.0,0.52,0.56,2.1,3.86,29.67,37.55,16.78,8.97,2026-07-12T12:12:33.670967+00:00,2024,70.94,2024,23.760000000000005,1,38,1037,207,59,1.0,1.0,0.5499999999999999,1.0,0.0,0.3,0.15,22670,481243000,,,
2304657,2,3,100.0,847.89,0.0,0.0,0.0,0.0,0.6,1.79,2.42,16.79,78.41,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,20.0,1,18,1006,191,61,1.0,1.0,0.11111111111111113,1.0,0.8333333333333333,0.0,0.2222222222222222,14174,159506000,,,
3510203,2,3,74.63,765.6746,1.64,2.93,4.5,6.54,16.65,22.25,21.9,16.79,6.8,2026-07-12T12:12:33.670967+00:00,2024,65.3,2024,9.329999999999998,1,34,2940,574,174,1.0,1.0,0.8787878787878787,1.0,0.12121212121212122,0.24242424242424246,0.3939393939393939,47403,1668882000,,,
4205100,2,3,88.51,773.21,0.0,0.0,0.0,3.83,20.32,36.67,18.71,16.79,3.68,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,8.510000000000005,1,5,174,60,8,1.0,1.0,0.0,1.0,0.2,0.2,0.2,4388,184448000,,,
2110039,2,3,85.76,771.66,0.0,0.84,3.03,7.06,10.27,30.4,29.19,16.8,2.42,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,5.760000000000005,1,54,1679,293,96,0.9318181818181814,1.0,0.0,0.5681818181818181,0.022727272727272728,0.045454545454545456,0.0,24870,382764000,,,
3539004,2,3,75.61,771.8783,0.0,0.89,3.1,11.9,12.22,16.21,29.55,16.81,9.31,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-4.390000000000001,0,4,530,111,30,1.0,1.0,1.0,1.0,0.25,0.25,0.5,11076,535545000,,,
3518503,2,3,68.52,762.7051,2.73,2.05,5.36,10.39,15.47,20.62,18.7,16.83,7.84,2026-07-12T12:12:33.670967+00:00,2024,65.19,2024,3.3299999999999983,1,8,810,166,52,1.0,1.0,1.0,0.75,0.25,0.25,0.0,15268,386201000,,,
3168002,2,3,86.34,776.4,0.0,0.86,1.96,3.4,12.35,28.92,28.41,16.83,7.25,2026-07-12T12:12:33.670967+00:00,2024,70.99,2024,15.350000000000009,1,19,1912,361,109,1.0,1.0,0.6153846153846153,0.7692307692307692,0.3846153846153846,0.3846153846153846,0.5384615384615384,34392,705373000,,,
2501534,2,3,89.76,777.7,0.0,0.0,0.0,1.71,10.27,28.93,40.61,16.83,1.65,2026-07-12T12:12:33.670967+00:00,2024,62.78,2024,26.980000000000004,1,4,378,75,19,1.0,1.0,0.5,1.0,0.25,0.0,0.5,4968,62002000,,,
2305506,2,3,63.35,756.37,4.45,6.63,9.39,8.64,10.75,16.04,17.16,16.84,10.08,2026-07-12T12:12:33.670967+00:00,2024,60.44,2024,2.9100000000000037,1,47,4284,786,202,1.0,1.0,0.1739130434782609,1.0,0.1521739130434783,0.1956521739130435,0.2608695652173913,102251,2342034000,,,
4316303,2,3,76.0,768.0799,0.0,0.0,3.57,15.58,9.74,35.06,12.01,16.88,7.14,2026-07-12T12:12:33.670967+00:00,2024,76.36,2024,-0.35999999999999943,0,6,238,40,30,1.0,1.0,0.16666666666666669,1.0,0.5,0.5,0.6666666666666666,6698,396753000,,,
5211206,2,3,85.1,772.12,2.13,2.67,3.83,2.27,7.35,26.55,34.47,16.89,3.84,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,5.099999999999994,1,6,1289,280,52,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.16666666666666666,26574,734913000,,,
3138658,2,3,78.07,763.89,2.17,2.13,4.3,4.36,13.53,32.22,23.34,16.9,1.04,2026-07-12T12:12:33.670967+00:00,2024,66.64,2024,11.429999999999993,1,8,605,111,36,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.5,0.33333333333333337,8968,110763000,,,
5101852,2,3,82.63,781.77,0.0,0.0,2.64,6.26,14.65,20.24,22.58,16.92,16.7,2026-07-12T12:12:33.670967+00:00,2024,38.34,2024,44.28999999999999,1,4,597,131,28,1.0,1.0,0.0,1.0,0.25,0.25,0.5,7731,1001994000,,,
4303301,2,3,63.1,761.556,0.0,0.0,4.31,8.31,24.31,33.54,8.31,16.92,4.31,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-16.9,0,4,184,36,12,1.0,1.0,0.0,1.0,0.5,0.0,0.75,4797,180412000,,,
3162203,2,3,84.26,777.15,1.09,1.1,3.48,1.09,11.17,29.61,25.4,17.0,10.05,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,4.260000000000005,1,3,442,93,22,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,7912,294819000,,,
3543105,2,3,74.51,778.0421,1.69,1.8,0.0,8.41,15.2,10.1,25.03,17.01,20.76,2026-07-12T12:12:33.670967+00:00,2024,73.16,2024,1.3500000000000085,1,4,349,67,28,1.0,1.0,1.0,1.0,0.0,0.25,0.25,4706,282574000,,,
4103156,2,3,93.48,783.42,0.0,0.0,2.17,2.17,6.52,18.76,45.42,17.05,7.89,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,13.480000000000004,1,2,281,44,20,1.0,1.0,0.5,1.0,0.5,0.0,1.0,4061,142418000,,,
3202702,2,3,87.99,777.78,0.0,2.44,1.71,3.88,5.6,25.08,38.0,17.06,6.22,2026-07-12T12:12:33.670967+00:00,2024,74.88,2024,13.11,1,13,675,142,75,1.0,1.0,0.5384615384615384,1.0,0.0,0.3076923076923077,0.3076923076923077,14065,453183000,,,
3551306,2,3,75.86,775.8083,0.0,3.04,2.85,6.08,18.06,8.93,32.51,17.12,11.41,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-4.140000000000001,0,4,220,36,19,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,0.0,3187,454542000,,,
2512200,2,3,63.28,762.07,0.0,0.0,2.49,24.38,12.34,16.81,21.99,17.12,4.88,2026-07-12T12:12:33.670967+00:00,2024,52.77,2024,10.509999999999998,1,3,247,44,15,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4027,83660000,,,
5107107,2,3,68.7,765.06,1.08,2.41,6.07,8.17,16.98,21.02,19.54,17.15,7.59,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-11.299999999999997,0,8,1105,188,42,1.0,1.0,0.0,1.0,0.2857142857142857,0.0,0.4285714285714286,17830,550358000,,,
2209807,2,3,64.04,757.36,3.84,0.0,3.84,18.79,13.33,26.06,11.11,17.17,5.86,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-15.959999999999994,0,5,314,53,36,1.0,1.0,0.8,1.0,0.8,0.0,0.2,4944,80523000,,,
3513900,2,3,61.36,757.0423,1.34,2.4,11.88,9.83,14.4,20.27,16.61,17.2,6.08,2026-07-12T12:12:33.670967+00:00,2024,56.9,2024,4.460000000000001,1,7,535,105,44,1.0,1.0,0.8571428571428572,1.0,0.4285714285714286,0.7142857142857143,0.2857142857142857,11314,528584000,,,
3166303,2,3,84.85,771.34,3.03,1.52,3.03,3.03,9.2,27.38,29.44,17.21,6.17,2026-07-12T12:12:33.670967+00:00,2024,70.39,2024,14.459999999999994,1,8,485,86,48,1.0,1.0,0.33333333333333337,1.0,0.5,0.0,0.16666666666666666,7536,156438000,,,
5103908,2,3,71.41,755.87,0.0,2.88,2.88,11.44,22.87,36.99,5.72,17.21,0.0,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-8.590000000000003,0,10,295,74,22,1.0,1.0,0.0,0.4,0.0,0.0,0.0,6250,506493000,,,
4308706,2,3,74.7,760.0464,2.08,6.34,4.17,8.43,12.69,25.57,19.22,17.23,4.26,2026-07-12T12:12:33.670967+00:00,2024,78.98,2024,-4.280000000000001,0,3,277,48,18,1.0,0.5,1.0,1.0,1.0,0.5,0.5,5780,349016000,,,
3101300,2,3,89.66,778.83,0.0,0.0,0.0,10.34,6.9,24.14,34.48,17.24,6.9,2026-07-12T12:12:33.670967+00:00,2024,69.11,2024,20.549999999999997,1,2,152,28,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2816,63840000,,,
5214101,2,3,100.0,811.58,0.0,0.0,0.0,0.0,0.0,9.72,34.62,17.27,38.39,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,20.0,1,2,253,52,11,1.0,1.0,0.0,1.0,1.0,0.0,0.5,3562,105711000,,,
3530003,2,3,93.03,778.7887,0.0,0.0,0.0,3.33,7.27,30.61,34.85,17.27,6.67,2026-07-12T12:12:33.670967+00:00,2024,64.03,2024,29.0,1,3,177,32,13,1.0,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,3199,77240000,,,
5105259,2,3,73.53,768.81,0.86,2.84,6.0,9.05,11.93,17.71,25.33,17.33,8.95,2026-07-12T12:12:33.670967+00:00,2024,66.59,2024,6.939999999999998,1,24,6601,1272,338,1.0,1.0,0.4166666666666666,1.0,0.6666666666666666,0.29166666666666663,0.45833333333333337,92256,8238966000,,,
3151305,2,3,87.11,778.14,0.0,1.06,5.93,2.92,5.58,23.09,37.18,17.33,6.9,2026-07-12T12:12:33.670967+00:00,2024,75.54,2024,11.569999999999993,1,5,584,114,37,1.0,1.0,1.0,1.0,0.8,0.0,0.4,11958,246401000,,,
2300408,2,3,75.83,769.43,0.66,1.96,3.97,7.75,15.66,24.07,21.55,17.33,7.05,2026-07-12T12:12:33.670967+00:00,2024,75.88,2024,-0.04999999999999716,0,27,861,171,51,1.0,1.0,0.05,0.8499999999999999,0.0,0.049999999999999996,0.3,14220,169076000,,,
3129202,2,3,67.59,753.64,0.0,6.5,8.64,8.62,13.35,26.96,18.6,17.33,0.0,2026-07-12T12:12:33.670967+00:00,2024,53.53,2024,14.060000000000002,1,4,315,76,17,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,6274,156943000,,,
1715259,2,3,61.24,753.64,8.9,9.05,3.02,12.07,8.75,17.5,11.76,17.35,11.61,2026-07-12T12:12:33.670967+00:00,2024,29.51,2024,31.73,1,2,172,38,12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2263,49097000,,,
4201802,2,3,64.79,760.08,4.6,0.0,0.0,0.0,35.21,24.97,17.87,17.35,0.0,2026-07-12T12:12:33.670967+00:00,2024,72.52,2024,-7.72999999999999,0,5,161,25,9,1.0,1.0,0.25,1.0,0.0,0.0,0.5,3270,146755000,,,
3146008,2,3,84.81,773.7,0.43,0.43,4.55,5.22,9.24,27.35,30.1,17.35,5.33,2026-07-12T12:12:33.670967+00:00,2024,66.49,2024,18.320000000000007,1,14,756,241,54,1.0,1.0,1.0,1.0,0.0909090909090909,0.2727272727272727,0.7272727272727272,33227,1223791000,,,
3168309,2,3,94.4,783.74,0.0,0.0,0.0,0.0,9.22,28.32,36.24,17.36,8.86,2026-07-12T12:12:33.670967+00:00,2024,68.34,2024,26.060000000000002,1,3,267,60,20,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.33333333333333337,4368,84703000,,,
3114303,2,3,86.19,777.61,0.4,2.24,2.97,4.09,8.94,20.59,34.87,17.37,8.55,2026-07-12T12:12:33.670967+00:00,2024,71.94,2024,14.25,1,16,1422,301,74,1.0,1.0,0.8749999999999999,1.0,0.5625,0.0625,0.49999999999999994,29899,1195269000,,,
3125200,2,3,86.96,777.89,0.0,0.0,0.0,8.7,8.7,26.09,30.43,17.39,8.7,2026-07-12T12:12:33.670967+00:00,2024,73.24,2024,13.719999999999999,1,7,143,26,15,1.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,2662,68126000,,,
4317756,2,3,77.2,764.6302,0.0,0.0,0.0,14.13,17.75,37.32,9.06,17.39,4.35,2026-07-12T12:12:33.670967+00:00,2024,77.57,2024,-0.36999999999999034,0,2,109,13,14,1.0,1.0,0.0,1.0,0.0,0.5,0.5,2136,166647000,,,
5205471,2,3,87.51,778.9,0.0,0.95,2.41,3.44,9.05,25.13,35.76,17.41,5.85,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,7.510000000000005,1,7,1083,209,39,1.0,1.0,1.0,1.0,0.2857142857142857,0.4285714285714286,0.5714285714285714,13897,2486006000,,,
2210631,2,3,76.86,780.53,1.94,1.95,5.86,3.81,11.51,11.52,26.62,17.42,19.36,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,-3.1400000000000006,0,12,354,68,44,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.2222222222222222,4572,724911000,,,
2308302,2,3,79.33,779.58,0.38,1.18,4.31,5.43,11.69,19.39,25.26,17.42,14.94,2026-07-12T12:12:33.670967+00:00,2024,76.0,2024,3.3299999999999983,1,20,1348,265,87,1.0,1.0,0.39999999999999997,1.0,0.2,0.19999999999999998,0.19999999999999998,26860,335239000,,,
3519006,2,3,81.08,772.8022,0.0,1.25,2.49,7.11,12.73,26.89,25.51,17.43,6.59,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,1.0799999999999983,1,4,464,92,27,1.0,1.0,1.0,1.0,0.0,0.0,0.25,9302,552689000,,,
3533205,2,3,88.79,781.3013,0.0,0.0,2.27,0.0,11.21,13.48,53.48,17.45,2.13,2026-07-12T12:12:33.670967+00:00,2024,54.76,2024,34.03000000000001,1,4,299,53,34,1.0,1.0,1.0,1.0,0.0,0.5,0.5,4795,285939000,,,
5205208,2,3,87.17,773.64,0.0,0.0,0.0,5.35,11.41,35.12,28.93,17.47,1.73,2026-07-12T12:12:33.670967+00:00,2024,70.26,2024,16.909999999999997,1,1,365,63,19,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5318,126676000,,,
2513943,2,3,100.0,828.52,0.0,0.0,0.0,0.0,0.0,5.0,10.0,17.5,67.5,2026-07-12T12:12:33.670967+00:00,2024,80.0,2024,20.0,1,2,187,39,15,1.0,1.0,1.0,1.0,0.5,0.5,0.0,2676,39709000,,,
